date,Carbon monoxide,Lead (TSP) LC,Nitrogen dioxide (NO2),Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Sulfur dioxide,daily_max_aqi,daily_avg_temp
2020/7/7,0.270833,0.006,12.916667,0.036588,34,17.4,0.333333,66,236
2020/7/8,0.233333,0.006,11.108333,0.035235,34,16.8,0.208333,65,233.5
2020/7/9,0.245833,0.006,12.183333,0.039471,34,17.4,0.216667,74,230.5
2020/7/10,0.3375,0.006,15.2,0.041706,34,14.5,0.2125,101,236
2020/7/11,0.366667,0.006,14.470833,0.038235,34,11,0.266667,84,252.5
2020/7/12,0.270833,0.008,11.025,0.038647,27,12.5,0.425,74,266.5
2020/7/13,0.241667,0.008,10.691667,0.033824,27,16.3,0.283333,64,241.5
2020/7/14,0.2,0.008,7.829167,0.034824,27,14.05,0.220833,61,225
2020/7/15,0.2,0.008,6.908333,0.034882,27,9.1,0.091667,51,219.5
2020/7/16,0.220833,0.008,6.941667,0.036294,27,7.3,0.079167,44,216.5
2020/7/17,0.208333,0.008,6.483333,0.031471,27,6.3,0.091667,43,214
2020/7/18,0.2375,0.022,7.7875,0.028,19,4.8,0.1875,38,208.5
2020/7/19,0.2375,0.022,8.3125,0.024824,19,6.5,0.208333,37,217
2020/7/20,0.229167,0.022,10.695833,0.028176,19,8.149999999999999,0.3125,46,214
2020/7/21,0.279167,0.022,11.8875,0.029647,19,9.2,0.291667,51,216.5
2020/7/22,0.225,0.022,8.7625,0.029529,19,8.5,0.075,47,194.5
2020/7/23,0.2,0.022,8.3125,0.031882,19,7.8,0.033333,43,205.5
2020/7/24,0.2,0.003,8.483333,0.032235,17,7.2,0.05,42,211
2020/7/25,0.241667,0.003,8.933333,0.031588,17,9.4,0.066667,52,214
2020/7/26,0.258333,0.003,7.958333,0.028529,17,9.15,0.1,51,203
2020/7/27,0.25,0.003,10.445833,0.028,17,9.7,0.179167,52,200
2020/7/28,0.245833,0.003,10.2375,0.030588,17,9.8,0.116667,52,205.5
2020/7/29,0.245833,0.003,9.920833,0.027529,17,10.6,0.065217,54,208.5
2020/7/30,0.3375,0.0085,16.829167,0.023706,34,10.4,0.179167,53,222
2020/7/31,0.579167,0.0085,25.841667,0.028294,34,14.3,0.6375,61,247.5
2020/8/1,0.4,0.0085,21.2875,0.027,34,16.549999999999997,0.704167,65,247.5
2020/8/6,0.2,0.016,10.086364,0.033353,23,9.9,0.1375,52,225
2020/8/7,0.275,0.016,13.25,0.031529,23,10.05,0.275,53,222.5
2020/8/8,0.3125,0.016,9.341667,0.032118,23,12.6,0.416667,58,222
2020/8/9,0.245833,0.016,5.379167,0.030294,23,10,0.179167,53,214
2020/8/10,0.295833,0.016,8.291667,0.026,23,8.4,0.1,47,211.5
2020/8/11,0.325,0.0065,12.045833,0.022529,23,7.8,0.154167,43,205.5
2020/8/12,0.504167,0.0065,18.808333,0.028059,32,9.3,0.241667,51,228
2020/8/13,0.425,0.0065,20.091667,0.026294,32,8.85,0.279167,50,250
2020/8/14,0.554167,0.0065,23.595833,0.023647,32,12.2,0.55,57,275
2020/8/15,0.6,0.0065,21.220833,0.039176,32,16.2,0.570833,101,297.5
2020/8/16,0.270833,0.0065,9.429167,0.024706,32,13.4,0.35,59,289
2020/8/17,0.475,0.0075,18.7875,0.029471,32,15.2,0.408333,62,269.5
2020/8/18,0.529167,0.0075,19.525,0.047,32,16.9,0.391667,147,291.5
2020/8/19,0.5125,0.0075,19.808333,0.029706,32,15.350000000000001,0.483333,84,291.5
2020/8/20,0.4875,0.0075,19.0875,0.025647,32,15.3,0.4875,63,286
2020/8/21,0.475,0.0075,17.9625,0.035706,32,18.1,0.454167,68,278
2020/8/22,0.466667,0.0075,11.85,0.041647,32,22.5,0.329167,76,292
2020/8/23,0.404167,0.008,6.629167,0.030294,22,18,0.220833,68,278
2020/8/24,0.329167,0.008,7.354167,0.021588,22,11.7,0.125,56,241.5
2020/8/25,0.454167,0.008,14.7875,0.017941,22,10.65,0.241667,55,253
2020/8/26,0.520833,0.008,16.0625,0.023529,22,11.1,0.333333,55,247.5
2020/8/27,0.483333,0.008,16.804762,0.027625,22,16.8,0.475,65,255.5
2020/8/28,0.441667,0.008,13.609091,0.034412,22,12.6,0.3875,58,236
2020/8/29,0.2875,0.0035,6.816667,0.035059,15,8.9,0.15,49,219.5
2020/8/30,0.258333,0.0035,5.575,0.038471,15,9.5,0.079167,52,216.5
2020/8/31,0.2875,0.0035,7.216667,0.038824,15,9.149999999999999,0.091667,51,214
2020/9/1,0.266667,0.0035,8.170833,0.036176,15,8.6,0.083333,48,222
2020/9/2,0.354167,0.0035,12.895833,0.030882,15,9.7,0.245833,52,219.5
2020/9/3,0.483333,0.0035,19.016667,0.033765,15,15.1,0.3125,62,236
2020/9/4,0.670833,0.006,24.541667,0.040765,33,19.2,0.433333,129,247.5
2020/9/5,0.791667,0.006,29.9875,0.039529,33,23,0.495833,154,289
2020/9/6,0.7125,0.006,18.645833,0.065765,33,16,0.475,214,344.5
2020/9/7,0.4375,0.006,13.820833,0.028176,33,17.8,0.275,67,264
2020/9/8,0.3125,0.006,9.6,0.020647,33,13.7,0.108333,60,242
2020/9/9,0.520833,0.006,15.495833,0.020529,33,14.3,0.254167,61,238.5
2020/9/10,0.975,0.013,30.5125,0.005176,83,31.5,0.477273,93,219.5
2020/9/11,1.183333,0.013,30.608333,0.025,83,48.7,0.5,134,228
2020/9/12,1.166667,0.013,27.258333,0.021941,83,55,0.4625,149,225
2020/9/13,1.091667,0.013,21.954167,0.038941,83,47.1,0.4,130,227.5
2020/9/14,1.258333,0.013,27.566667,0.041294,83,56.9,0.4375,152,233.5
2020/9/15,1.270833,0.013,30.429167,0.033471,83,56.7,0.4125,152,239
2020/9/16,0.938889,0.02,29.542857,0.025533,53,36,0.4,126,255.5
2020/9/17,0.778571,0.02,30.835294,0.022917,53,23.5,0.4625,78,255.5
2020/9/18,0.845833,0.02,33.252174,0.039647,53,24.1,0.670833,119,272.5
2020/9/19,0.5,0.02,18.391667,0.032412,53,14.8,0.35,62,247.5
2020/9/20,0.5875,0.02,14.870833,0.039471,53,16.4,0.254167,93,222.5
2020/9/21,0.416667,0.02,14.154167,0.044941,53,16.5,0.116667,67,230.5
2020/9/22,0.433333,0.01,15.079167,0.039294,37,15.9,0.080952,90,230.5
2020/9/23,0.625,0.01,24.5375,0.031529,37,15.1,0.195238,80,233
2020/9/24,0.641667,0.01,28.6875,0.038529,37,17.3,0.495,90,239
2020/9/26,0.366667,0.01,12.633333,0.043471,37,15.2,0.104167,77,230.5
2020/9/27,0.308333,0.01,7.4,0.041412,37,14.4,0.05,77,239
2020/9/28,0.416667,0.01,15.691667,0.043471,43,16.8,0.1125,87,244.5
2020/9/29,0.504167,0.01,20.865217,0.031,43,12.5,0.15,90,264
2020/9/30,0.641667,0.01,30.1125,0.031412,43,13.350000000000001,0.372222,97,297
2020/10/1,0.745833,0.01,33.2375,0.044,43,21.1,0.533333,136,291.5
2020/10/2,0.716667,0.01,34.2375,0.048412,43,22.2,0.583333,159,291.5
2020/10/3,0.7875,0.01,29.266667,0.049412,43,26.2,0.604167,172,272
2020/10/4,0.8,0.012,25.025,0.050588,54,39.2,0.445833,169,266.5
2020/10/5,0.983333,0.012,31.104167,0.042824,54,42.5,0.379167,136,255.5
2020/10/6,0.875,0.012,29.645833,0.041824,54,33.6,0.354167,112,241.5
2020/10/7,0.683333,0.012,22.25,0.042588,54,26.8,0.258333,84,219.5
2020/10/8,0.325,0.012,8.858333,0.042,54,20,0.05,71,216.5
2020/10/9,0.329167,0.012,9.9875,0.043,54,17.2,0.0875,66,208.5
2020/10/10,0.283333,0.008,8.125,0.030588,32,12.4,0.075,57,219.5
2020/10/11,0.358333,0.008,11.575,0.024588,32,10.2,0.104167,53,216.5
2020/10/12,0.566667,0.008,24.9625,0.028412,32,13.9,0.2125,80,247
2020/10/13,0.683333,0.008,30.641667,0.034353,32,13.7,0.370833,90,263.5
2020/10/14,0.741667,0.008,37.8375,0.042588,32,16.9,0.5375,133,258.5
2020/10/15,0.775,0.008,36.108333,0.051176,32,19.2,0.429167,185,261
2020/10/16,0.841667,0.006,38.054167,0.036294,37,17.2,0.4875,122,258
2020/10/17,0.75,0.006,24.616667,0.036294,37,16.6,0.3625,77,247.5
2020/10/18,0.475,0.006,15.3875,0.035941,37,21.5,0.179167,75,227.5
2020/10/19,0.341667,0.006,12.782609,0.035353,37,18.3,0.120833,68,217
2020/10/21,0.375,0.006,10.6,0.047824,37,34.6,0.0625,99,214
2020/10/22,0.308333,0.005,15.083333,0.031059,37,11.1,0.054167,55,200
2020/10/23,0.295833,0.005,9.654167,0.032353,37,9.5,0.0375,52,200
2020/10/24,0.2375,0.005,8.433333,0.030235,54,7.4,0.0625,42,200
2020/10/25,0.241667,0.005,8.483333,0.026176,54,6.2,0.025,34,183.5
2020/10/26,0.454167,0.005,26.666667,0.016941,54,26,0.391667,82,180.5
2020/10/27,0.6375,0.005,26.875,0.027294,54,28,0.570833,86,180.5
2020/10/28,0.670833,0.014499999999999999,27.783333,0.033471,54,19.5,0.366667,74,189
2020/10/29,0.754167,0.014499999999999999,37.229167,0.031,54,21.1,0.325,73,208
2020/10/30,0.891667,0.014499999999999999,37.979167,0.024647,47,16.35,0.454167,65,205.5
2020/10/31,0.854167,0.014499999999999999,30.804167,0.039588,47,21.2,0.375,93,208.5
2020/11/1,0.904167,0.014499999999999999,30.825,0.035882,47,20.8,0.2375,87,216.5
2020/11/2,0.858333,0.014499999999999999,32.322727,0.023647,47,24.7,0.325,80,194
2020/11/6,0.55,0.026,4.3,0.033647,43,12.6,0.116667,58,194
2020/11/7,0.208333,0.026,7.1125,0.031,43,5.5,0.008333,41,142
2020/11/8,0.254167,0.026,5.604167,0.031529,43,7.1,0.029167,39,130.5
2020/11/9,0.3375,0.0085,17.295833,0.018647,31,7.7,0.145833,43,130.5
2020/11/10,0.458333,0.0085,23.008333,0.019529,31,7.9,0.166667,44,138.5
2020/11/11,0.608333,0.0085,28.508333,0.018118,31,12.65,0.3,58,141.5
2020/11/12,0.670833,0.0085,27.591667,0.024412,31,13.6,0.2875,59,147
2020/11/13,0.716667,0.0085,29.933333,0.021941,31,17,0.434783,66,147
2020/11/14,0.604167,0.0085,24.683333,0.021235,31,18.8,0.4875,69,153
2020/11/15,0.670833,0.013000000000000001,24.0875,0.022353,41,9.7,0.529167,52,202.5
2020/11/16,0.558333,0.013000000000000001,28.45,0.016588,41,7,0.466667,45,239
2020/11/17,0.8125,0.013000000000000001,35.654167,0.017647,41,15.75,0.670833,64,194.5
2020/11/18,0.5375,0.013000000000000001,17.320833,0.019235,41,12.5,0.220833,57,161
2020/11/19,0.433333,0.013000000000000001,18.641667,0.014176,41,15.4,0.104167,63,164
2020/11/20,0.833333,0.013000000000000001,31.675,0.015176,41,15.2,0.266667,62,172.5
2020/11/21,0.9,0.0095,28.3375,0.020824,41,14.5,0.2875,61,183.5
2020/11/22,0.8375,0.0095,30.179167,0.017118,41,24.2,0.354167,79,169.5
2020/11/23,0.679167,0.0095,26.070833,0.015176,41,27.85,0.070833,86,150
2020/11/24,0.5875,0.0095,24.916667,0.021941,41,19.3,0.133333,70,161
2020/11/25,0.708333,0.0095,23.566667,0.023941,41,18.2,0.178261,68,141.5
2020/11/26,0.529167,0.0095,16.916667,0.021588,41,17.4,0.116667,66,153
2020/11/27,0.616667,0.0095,22.304167,0.014235,26,9.6,0.279167,52,136.5
2020/11/28,0.679167,0.0095,24.595833,0.016824,26,9.9,0.358333,52,158
2020/11/29,0.645833,0.0095,23.7,0.019824,26,8.649999999999999,0.233333,48,175
2020/11/30,0.716667,0.0095,29.195833,0.013059,26,8.5,0.320833,47,186
2020/12/1,0.938889,0.0095,37.27619,0.004083,26,11.3,0.514286,55,175
2020/12/2,1.1,0.0095,44.595,0.005692,26,18.5,0.761111,69,178
2020/12/3,1.044444,0.0135,35,0.0075,42,11.6,0.438095,56,158
2020/12/4,0.625,0.0135,31.204167,0.015118,42,9.8,0.3,52,163.5
2020/12/5,0.9375,0.0135,36.320833,0.010353,42,17.5,0.541667,67,155.5
2020/12/6,0.845833,0.0135,27.704167,0.017882,42,15.3,0.329167,63,153
2020/12/7,1.1375,0.0135,39.7125,0.003,42,15.5,0.625,63,161
2020/12/8,0.9375,0.0135,33.545833,0.009118,42,10.9,0.529167,54,197.5
2020/12/9,0.788235,0.0085,27.415,0.016769,35,12.3,0.404167,57,175
2020/12/10,0.53125,0.0085,26.078947,0.013769,35,14.6,0.195833,61,141.5
2020/12/11,0.55,0.0085,22.810526,0.016769,35,20.450000000000003,0.091667,73,136
2020/12/12,0.5625,0.0085,21.395833,0.015235,35,22.8,0.104167,77,150
2020/12/13,0.454167,0.0085,16.820833,0.021176,35,8.9,0.070833,49,155.5
2020/12/14,0.491667,0.0085,18.795833,0.019941,35,7,0.145833,39,150
2020/12/15,0.594118,0.0095,32.1,0.005083,32,7,0.304167,40,147
2020/12/16,0.65,0.0095,30.35,0.012412,32,7.6,0.295833,42,155.5
2020/12/17,0.795833,0.0095,26.95,0.016059,32,12.45,0.3375,57,142
2020/12/18,0.629167,0.0095,26.2875,0.012118,32,10.9,0.225,54,144
2020/12/19,0.7375,0.0095,27.866667,0.014471,32,10.8,0.279167,54,144.5
2020/12/20,0.695833,0.0095,27.0625,0.017647,32,8.8,0.258333,49,178
2020/12/21,0.658333,0.0125,31.1625,0.013412,48,7.7,0.366667,43,214
2020/12/22,0.783333,0.0125,31.6875,0.018824,48,17.4,0.329167,66,158.5
2020/12/23,0.695833,0.0125,32.966667,0.011824,48,23.7,0.2,79,158.5
2020/12/24,0.4875,0.0125,23.520833,0.017824,48,7,0.145833,39,155.5
2020/12/25,0.320833,0.0125,11.820833,0.023,48,6.8,0.1,38,175
2020/12/26,0.545833,0.0125,21.2375,0.019706,48,13.5,0.183333,59,142
2020/12/27,0.433333,0.005,15.5375,0.026765,15,19.6,0.0375,71,158.5
2020/12/28,0.216667,0.005,10.291667,0.022647,15,2.8,0,31,108
2020/12/29,0.4375,0.005,22.679167,0.012941,15,6.800000000000001,0.104348,38,119.5
2020/12/30,0.595833,0.005,27.516667,0.012765,15,8.5,0.254167,47,136.5
2020/12/31,0.6625,0.005,18.404167,0.02975,15,9,0.216667,50,136
2021/1/1,0.568421,0.005,23.0125,0.013765,15,18.5,0.308333,69,141.5
2021/1/2,0.608333,0.0065,22.141667,0.015412,29,12.9,0.241667,58,136
2021/1/3,0.529167,0.0065,18.1,0.016353,29,19.5,0.1,70,139
2021/1/4,0.616667,0.0065,22.933333,0.011588,29,19.6,0.125,71,128
2021/1/5,0.704167,0.0065,25.283333,0.008118,29,26.9,0.1625,84,130.5
2021/1/6,0.858333,0.0065,32.116667,0.009235,29,15,0.2875,62,155.5
2021/1/7,0.975,0.0065,34.9125,0.007706,29,15.3,0.370833,63,155.5
2021/1/8,1.033333,0.005,37.570833,0.008412,21,20.1,0.445833,71,139
2021/1/9,0.6875,0.005,33.091667,0.012471,21,17.3,0.345833,66,163.5
2021/1/10,0.5375,0.005,22.4875,0.017588,21,7.3,0.1625,42,152.5
2021/1/11,0.729167,0.005,30.154167,0.013529,21,8.2,0.295833,46,155.5
2021/1/12,0.695833,0.005,34.258333,0.009824,21,10.2,0.375,53,155.5
2021/1/13,0.93125,0.005,38.021053,0.003727,21,9.7,0.444444,52,164
2021/1/14,0.975,0.032,38.8625,0.008941,36,10.9,0.475,54,191.5
2021/1/15,0.9375,0.032,39.479167,0.012353,36,11.2,0.558333,55,211
2021/1/16,0.883333,0.032,36.5625,0.014647,36,13.2,0.541667,59,216.5
2021/1/17,0.816667,0.032,27.166667,0.020059,36,9.5,0.3,52,211
2021/1/18,0.725,0.032,27.741667,0.029529,36,14.4,0.320833,61,189
2021/1/19,0.270833,0.032,12.675,0.021412,36,8.2,0.0375,46,175
2021/1/20,0.479167,0.005,24.6875,0.016765,21,7.2,0.2,40,183.5
2021/1/21,0.466667,0.005,24.2125,0.015941,21,8,0.208333,44,167
2021/1/22,0.420833,0.005,16.075,0.028235,21,7.3,0.091667,42,142
2021/1/23,0.3125,0.005,14.654167,0.018882,21,6.5,0.025,36,111
2021/1/24,0.358333,0.005,10.304167,0.033529,21,9.7,0.066667,52,108.5
2021/1/25,0.2125,0.005,7.9125,0.029412,21,2.6,0.004167,35,97
2021/1/26,0.304167,0.010499999999999999,15.958333,0.019824,14,5.5,0.104167,35,94
2021/1/27,0.3125,0.010499999999999999,20.841667,0.020118,14,6.3,0.121739,35,130.5
2021/1/28,0.429167,0.010499999999999999,17.691304,0.033353,14,6.35,0.154167,37,130.5
2021/1/29,0.270833,0.010499999999999999,14.821739,0.017235,14,4.2,0.025,31,100
2021/1/30,0.475,0.010499999999999999,16.8875,0.02,14,8.1,0.075,45,122.5
2021/1/31,0.520833,0.010499999999999999,19.825,0.019882,14,7.4,0.116667,41,153
2021/2/1,0.529167,0.006,29.229167,0.009941,23,8.1,0.216667,46,186
2021/2/2,0.595833,0.006,26.8,0.015059,23,10.5,0.35,54,169.5
2021/2/3,0.655556,0.006,21.457143,0.015857,23,9.7,0.2625,52,144
2021/2/4,0.379167,0.006,20.475,0.017118,23,14.6,0.109524,61,150
2021/2/5,0.6,0.006,25.741667,0.018647,23,11.3,0.22381,55,153
2021/2/6,0.770833,0.006,30.708333,0.017941,23,17.1,0.279167,66,155.5
2021/2/7,0.808333,0.005,25.6,0.025529,27,24.5,0.283333,80,147.5
2021/2/8,0.416667,0.005,19.029167,0.037471,27,26.2,0.1125,83,144.5
2021/2/9,0.241667,0.005,12.65,0.032118,27,16.15,0.05,65,144.5
2021/2/10,0.416667,0.005,22.9375,0.024412,27,20.3,0.075,72,139
2021/2/11,0.570833,0.005,23.366667,0.032529,27,22.3,0.122222,76,144.5
2021/2/12,0.291667,0.005,17.675,0.019471,27,9.1,0.273913,51,169.5
2021/2/13,0.308333,0.0055,11.620833,0.037059,23,7.9,0.083333,44,150
2021/2/14,0.2,0.0055,2.416667,0.036941,23,2.1,0.016667,41,178
2021/2/15,0.35,0.0055,19.079167,0.023941,23,9.8,0.195833,52,150
2021/2/16,0.2875,0.0055,10.291667,0.035471,23,6.6,0.058333,41,164
2021/2/17,0.283333,0.0055,14.6875,0.025706,23,6,0.075,39,155.5
2021/2/18,0.516667,0.0055,23.079167,0.024353,23,7.8,0.258333,43,144.5
2021/2/19,0.583333,0.0075,28.308333,0.020882,21,9,0.279167,50,150
2021/2/20,0.629167,0.0075,17.866667,0.030824,21,8.8,0.179167,49,141.5
2021/2/21,0.445833,0.0075,21.0625,0.023059,21,6.6,0.166667,43,153
2021/2/22,0.575,0.0075,26.945833,0.020765,21,6.3,0.2625,43,183.5
2021/2/23,0.575,0.0075,27.704167,0.022235,21,7.6,0.35,42,189
2021/2/24,0.645833,0.0075,30.283333,0.027059,21,11.3,0.35,55,175
2021/2/25,0.466667,0.009,24.783333,0.022235,32,14,0.170833,60,169.5
2021/2/26,0.545833,0.009,28.9125,0.020824,32,9.4,0.320833,52,158
2021/2/27,0.5375,0.009,19.7375,0.031353,32,11.3,0.245833,55,169.5
2021/2/28,0.470833,0.009,20.195833,0.025588,32,9.9,0.175,52,161
2021/3/1,0.483333,0.009,24.458333,0.024412,32,5.5,0.191667,42,172
2021/3/2,0.483333,0.009,24.541667,0.026824,32,6.7,0.233333,39,169
2021/3/3,0.445833,0.0065,23.870833,0.023941,25,9.9,0.130435,52,116.5
2021/3/4,0.4625,0.0065,20.204167,0.028118,25,8.2,0.154167,46,136
2021/3/5,0.508333,0.0065,27.0625,0.026824,25,9.95,0.220833,53,175
2021/3/6,0.475,0.0065,16.629167,0.033765,25,11.7,0.4125,56,156
2021/3/7,0.241667,0.0065,7.633333,0.036118,25,8.2,0.05,46,153
2021/3/8,0.208333,0.0065,7.733333,0.032353,25,6.5,0.066667,41,155.5
2021/3/9,0.316667,0.002,13.066667,0.042118,6,6.8,0.0875,43,130.5
2021/3/10,0.204167,0.002,6.016667,0.039824,6,2.5,0.004167,40,116.5
2021/3/11,0.25,0.002,9.85,0.030706,6,2.75,0.016667,42,111
2021/3/12,0.404167,0.002,16.983333,0.027765,6,5.8,0.058333,40,111.5
2021/3/13,0.354167,0.002,12.458333,0.034471,6,10.7,0.104167,54,128
2021/3/14,0.245833,0.002,6.683333,0.041882,6,10.3,0.091667,53,147.5
2021/3/15,0.220833,0.006,7.408333,0.038588,22,3.5,0.016667,39,113.5
2021/3/16,0.283333,0.006,13.458333,0.023176,22,4.7,0.104167,37,116.5
2021/3/17,0.475,0.006,20.183333,0.028353,22,10,0.191667,53,133
2021/3/18,0.5125,0.006,22.895833,0.028765,22,12.2,0.208333,57,147.5
2021/3/19,0.5125,0.006,21.45,0.025882,22,9.2,0.254167,51,161
2021/3/20,0.25,0.006,10.870833,0.029235,22,8.2,0.104167,46,164
2021/3/21,0.370833,0.008,11.645833,0.039471,27,7.9,0.133333,46,150
2021/3/22,0.333333,0.008,13.904167,0.037,27,8.7,0.275,48,161.5
2021/3/23,0.279167,0.008,9.945833,0.043353,27,7.35,0.075,42,164
2021/3/24,0.2375,0.008,10.879167,0.038235,27,4.6,0.1125,45,178
2021/3/25,0.235294,0.008,8.14,0.038357,27,7.8,0.1,43,144.5
2021/3/26,0.270833,0.008,13.65,0.026647,27,8.1,0.29,45,144.5
2021/3/27,0.458333,0.007,19.4375,0.029059,28,12,0.45,56,169
2021/3/28,0.491667,0.007,18.741667,0.035118,28,8.2,0.479167,74,208.5
2021/3/29,0.533333,0.007,25.025,0.036765,28,11.3,0.85,55,194.5
2021/3/30,0.3,0.007,16.65,0.032294,28,15.5,0.483333,63,186
2021/3/31,0.525,0.007,27.266667,0.033882,28,12.2,0.617391,64,216.5
2021/4/1,0.445833,0.007,27.733333,0.029941,28,9,0.570833,56,236
2021/4/2,0.4375,0.006,19.816667,0.039059,28,13.4,0.613043,59,186
2021/4/3,0.370833,0.006,13.570833,0.036176,28,20.3,0.391667,72,169.5
2021/4/4,0.479167,0.006,16.954167,0.038882,28,15,0.608333,77,177.5
2021/4/5,0.3125,0.006,14.575,0.031647,28,11.9,0.583333,56,175
2021/4/6,0.2625,0.006,12.566667,0.033,28,12.8,0.516667,58,166.5
2021/4/7,0.416667,0.006,17.947619,0.029857,28,13.7,0.5625,60,178
2021/4/8,0.391667,0.006,17.983333,0.031412,39,14,0.620833,60,183.5
2021/4/9,0.420833,0.006,18.145833,0.034412,39,16.7,0.65,65,180.5
2021/4/10,0.395833,0.006,17.795833,0.040647,39,17.85,0.7,68,189
2021/4/11,0.279167,0.006,8.945833,0.047118,39,20.5,0.479167,72,188.5
2021/4/12,0.229167,0.006,8.25,0.046882,39,18.4,0.366667,68,172
2021/4/13,0.2,0.006,8.008333,0.042647,39,13.3,0.325,59,155.5
2021/4/14,0.2,0.005,7.0875,0.037706,35,11.8,0.354167,56,152.5
2021/4/15,0.3125,0.005,13.583333,0.034588,35,14.7,0.441667,61,153
2021/4/16,0.361538,0.005,14.95625,0.028818,35,15,0.45,62,175
2021/4/17,0.358333,0.005,15.066667,0.031588,35,16.7,0.425,65,172.5
2021/4/18,0.375,0.005,12.395833,0.036706,35,8,0.4,54,222.5
2021/4/19,0.472222,0.005,19.990476,0.0404,35,11.4,0.729167,67,222
2021/4/20,0.2625,0.002,12.845833,0.040529,14,15.2,0.5125,62,186
2021/4/21,0.179167,0.002,6.483333,0.040824,14,9.6,0.395833,52,166.5
2021/4/22,0.2,0.002,5.183333,0.042235,14,7.3,0.329167,41,158
2021/4/23,0.229167,0.002,7.9,0.040294,14,8.7,0.3375,48,163.5
2021/4/24,0.2,0.002,4.954167,0.040059,14,8.9,0.3125,49,161
2021/4/25,0.2,0.002,4.729167,0.039941,14,6.1,0.3375,43,166.5
2021/4/26,0.2,0.007,4.6,0.039353,27,3.3,0.325,40,155.5
2021/4/27,0.204167,0.007,8.716667,0.031059,27,5.8,0.379167,43,166.5
2021/4/28,0.391667,0.007,21.995833,0.027235,27,8.9,0.570833,49,192
2021/4/29,0.504167,0.007,28.475,0.031059,27,11.5,0.7375,71,225
2021/4/30,0.533333,0.007,23.858333,0.041353,27,13.9,0.75,97,241.5
2021/5/1,0.2875,0.007,12.654167,0.038059,27,15.9,0.6875,64,194
2021/5/2,0.2,0.0075,5.795833,0.035059,35,11.2,0.445833,55,186.5
2021/5/3,0.258333,0.0075,10.891667,0.029941,35,14.7,0.475,61,189
2021/5/4,0.3375,0.0075,16.204167,0.038235,35,17.4,0.5,66,208.5
2021/5/5,0.354167,0.0075,16.3,0.039647,35,17.549999999999997,0.478261,67,208.5
2021/5/6,0.272222,0.0075,10.757143,0.03575,35,16.1,0.35,64,186
2021/5/7,0.241667,0.0075,10.4125,0.039824,35,11,0.338095,55,178
2021/5/8,0.204167,0.005,7.370833,0.042765,25,10.7,0.375,54,189
2021/5/9,0.233333,0.005,6.033333,0.048529,25,14.6,0.329167,61,186.5
2021/5/10,0.2,0.005,8.116667,0.039412,25,12.85,0.329167,58,183.5
2021/5/11,0.241667,0.005,8.208333,0.044118,25,11.9,0.295833,56,194.5
2021/5/12,0.2375,0.005,7.779167,0.043882,25,10.2,0.275,53,194.5
2021/5/13,0.229167,0.005,6.458333,0.046235,25,9.4,0.25,52,177.5
2021/5/14,0.229167,0.0015,8.270833,0.045176,7,9.1,0.295652,51,192
2021/5/15,0.2,0.0015,5.3,0.044471,7,6.5,0.325,44,186
2021/5/16,0.2,0.0015,4.55,0.041118,7,3.55,0.304167,39,166.5
2021/5/17,0.216667,0.0015,6.716667,0.039235,7,5.2,0.316667,41,178
2021/5/18,0.241667,0.0015,8.4375,0.034647,7,7.4,0.304167,48,186
2021/5/19,0.2875,0.0015,10.991667,0.041412,7,9.8,0.345833,52,197.5
2021/5/20,0.2,0.0035,7.183333,0.035882,25,11.4,0.3875,55,180.5
2021/5/21,0.25,0.0035,9.766667,0.037235,25,9,0.316667,50,186
2021/5/22,0.2,0.0035,6.045833,0.036,25,9.6,0.3625,54,166.5
2021/5/23,0.283333,0.0035,9.091667,0.031118,25,10.7,0.416667,54,172
2021/5/24,0.395833,0.0035,20.141667,0.034176,25,10.8,0.541667,58,208.5
2021/5/25,0.375,0.0035,21.291667,0.033412,25,12.2,0.804167,57,230.5
2021/5/26,0.2625,0.005,13.757895,0.032615,28,14.8,0.525,62,216.5
2021/5/27,0.2,0.005,8.341667,0.037353,28,13.8,0.358333,60,200
2021/5/28,0.258333,0.005,10.758333,0.038471,28,13.149999999999999,0.375,59,189
2021/5/29,0.2,0.005,7.995833,0.037529,28,11.2,0.354167,55,186.5
2021/5/30,0.2,0.005,5.775,0.039059,28,11,0.325,55,189
2021/5/31,0.2,0.005,6.625,0.040529,28,12,0.308333,56,200
2021/6/1,0.2625,0.006,10.108333,0.038765,21,13,0.295833,58,200
2021/6/2,0.266667,0.006,11.183333,0.036647,21,9.9,0.3,52,192
2021/6/3,0.25,0.006,11.358333,0.038824,21,10.3,0.355,53,208.5
2021/6/4,0.279167,0.006,13.654167,0.030706,21,8.5,0.554167,47,203
2021/6/5,0.208333,0.006,9.1,0.038824,21,7.7,0.354167,43,211.5
2021/6/6,0.2,0.006,5.816667,0.034647,21,6,0.358333,41,203
2021/6/7,0.2,0.0085,8.7875,0.034588,25,4.2,0.329167,34,192
2021/6/8,0.2,0.0085,7.508333,0.034,25,6,0.391667,46,203
2021/6/9,0.2625,0.0085,13.591667,0.030412,25,8.4,0.520833,49,200
2021/6/10,0.266667,0.0085,13.408333,0.026588,25,8.2,0.483333,46,191.5
2021/6/11,0.320833,0.0085,15.6375,0.034294,25,12.1,0.608333,58,211
2021/6/12,0.416667,0.0085,18.154167,0.040294,25,12.2,0.7,90,222
